platform,series_ticker,series_title,market_ticker,market_title,status,close_time,rules_text,series_metadata
kalshi,KXBILLS,Bills become law this year?,KXBILLS-HOUS,"Will legislation that would revise federal housing programs to increase housing supply and affordability by expanding federal financing and grant authority for affordable housing and streamlining federal requirements that delay housing development become law before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If legislation that would revise federal housing programs to increase housing supply and affordability by expanding federal financing and grant authority for affordable housing and streamlining federal requirements that delay housing development has become law before Jan 1, 2027, then the market resolves to Yes.
An example of this is H.R. 6644 (119th) — Housing for the 21st Century Act.

The bill must pass the full chamber (not just committee) for House or Senate passage. For ""become law"" markets, the bill must be signed by the President or become law through veto override. Presidential pocket vetoes that expire resolve to No. Joint resolutions are treated as bills. Treaties require two-thirds Senate approval for passage. The market resolves based on the first occurrence of the specified milestone.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-03-21T22:51:54.545388Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://congress.gov'}], 'tags': ['Congress'], 'ticker': 'KXBILLS', 'title': 'Bills become law this year?'}"
kalshi,KXBILLS,Bills become law this year?,KXBILLS-DEFY,"Will legislation that creates a federal civil lawsuit right for victims of intimate deepfakes become law before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If legislation that creates a federal civil lawsuit right for victims of intimate deepfakes has become law before Jan 1, 2027, then the market resolves to Yes.
An example of this is S. 1837 (119th) — “DEFIANCE Act of 2025.”

The bill must pass the full chamber (not just committee) for House or Senate passage. For ""become law"" markets, the bill must be signed by the President or become law through veto override. Presidential pocket vetoes that expire resolve to No. Joint resolutions are treated as bills. Treaties require two-thirds Senate approval for passage. The market resolves based on the first occurrence of the specified milestone.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-03-21T22:51:54.545388Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://congress.gov'}], 'tags': ['Congress'], 'ticker': 'KXBILLS', 'title': 'Bills become law this year?'}"
kalshi,KXBILLS,Bills become law this year?,KXBILLS-TV,"Will legislation that extends Section 181 expensing for film and television productions become law before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If legislation that extends Section 181 expensing for film and television productions has become law before Jan 1, 2027, then the market resolves to Yes.
An example of this is H.R. 4787 (119th).

The bill must pass the full chamber (not just committee) for House or Senate passage. For ""become law"" markets, the bill must be signed by the President or become law through veto override. Presidential pocket vetoes that expire resolve to No. Joint resolutions are treated as bills. Treaties require two-thirds Senate approval for passage. The market resolves based on the first occurrence of the specified milestone.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-03-21T22:51:54.545388Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://congress.gov'}], 'tags': ['Congress'], 'ticker': 'KXBILLS', 'title': 'Bills become law this year?'}"
kalshi,KXBILLS,Bills become law this year?,KXBILLS-SMITH,"Will legislation that authorizes siting the Women’s History Museum within the National Mall Reserve become law before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If legislation that authorizes siting the Women’s History Museum within the National Mall Reserve has become law before Jan 1, 2027, then the market resolves to Yes.
An example of this is H.R. 1329 (119th) — “Smithsonian American Women’s History Museum Act.”

The bill must pass the full chamber (not just committee) for House or Senate passage. For ""become law"" markets, the bill must be signed by the President or become law through veto override. Presidential pocket vetoes that expire resolve to No. Joint resolutions are treated as bills. Treaties require two-thirds Senate approval for passage. The market resolves based on the first occurrence of the specified milestone.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-03-21T22:51:54.545388Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://congress.gov'}], 'tags': ['Congress'], 'ticker': 'KXBILLS', 'title': 'Bills become law this year?'}"
kalshi,KXBILLS,Bills become law this year?,KXBILLS-SHOW,"Will legislation that redefines “showerhead” for DOE rules to allow multi-nozzle systems become law before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If legislation that redefines “showerhead” for DOE rules to allow multi-nozzle systems has become law before Jan 1, 2027, then the market resolves to Yes.
An example of this is H.R. 4593 (119th) — “SHOWER Act.”

The bill must pass the full chamber (not just committee) for House or Senate passage. For ""become law"" markets, the bill must be signed by the President or become law through veto override. Presidential pocket vetoes that expire resolve to No. Joint resolutions are treated as bills. Treaties require two-thirds Senate approval for passage. The market resolves based on the first occurrence of the specified milestone.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-03-21T22:51:54.545388Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://congress.gov'}], 'tags': ['Congress'], 'ticker': 'KXBILLS', 'title': 'Bills become law this year?'}"
kalshi,KXBILLS,Bills become law this year?,KXBILLS-MIN,"Will legislation that establishes a federal critical-minerals reserve to mitigate supply disruptions become law before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If legislation that establishes a federal critical-minerals reserve to mitigate supply disruptions has become law before Jan 1, 2027, then the market resolves to Yes.
An example of this is H.R. 7126 (119th) — “To establish a Strategic Resilience Reserve of the United States…”

The bill must pass the full chamber (not just committee) for House or Senate passage. For ""become law"" markets, the bill must be signed by the President or become law through veto override. Presidential pocket vetoes that expire resolve to No. Joint resolutions are treated as bills. Treaties require two-thirds Senate approval for passage. The market resolves based on the first occurrence of the specified milestone.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-03-21T22:51:54.545388Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://congress.gov'}], 'tags': ['Congress'], 'ticker': 'KXBILLS', 'title': 'Bills become law this year?'}"
kalshi,KXBILLS,Bills become law this year?,KXBILLS-FISA,"Will legislation that reauthorizes FISA Title VII, including Section 702, for two years become law before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If legislation that reauthorizes FISA Title VII, including Section 702, for two years has become law before Jan 1, 2027, then the market resolves to Yes.
An example of this is Public Law 118-49.

The bill must pass the full chamber (not just committee) for House or Senate passage. For ""become law"" markets, the bill must be signed by the President or become law through veto override. Presidential pocket vetoes that expire resolve to No. Joint resolutions are treated as bills. Treaties require two-thirds Senate approval for passage. The market resolves based on the first occurrence of the specified milestone.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-03-21T22:51:54.545388Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://congress.gov'}], 'tags': ['Congress'], 'ticker': 'KXBILLS', 'title': 'Bills become law this year?'}"
kalshi,KXBILLS,Bills become law this year?,KXBILLS-CHIP,"Will legislation that requires location-verification security mechanisms on certain advanced chips before export become law before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If legislation that requires location-verification security mechanisms on certain advanced chips before export has become law before Jan 1, 2027, then the market resolves to Yes.
An example of this is H.R. 3447 (119th) — “Chip Security Act.”

The bill must pass the full chamber (not just committee) for House or Senate passage. For ""become law"" markets, the bill must be signed by the President or become law through veto override. Presidential pocket vetoes that expire resolve to No. Joint resolutions are treated as bills. Treaties require two-thirds Senate approval for passage. The market resolves based on the first occurrence of the specified milestone.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-03-21T22:51:54.545388Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://congress.gov'}], 'tags': ['Congress'], 'ticker': 'KXBILLS', 'title': 'Bills become law this year?'}"
kalshi,KXBILLS,Bills become law this year?,KXBILLS-CCR,"Will legislation that requires two unaffiliated networks for processing covered credit-card transactions become law before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If legislation that requires two unaffiliated networks for processing covered credit-card transactions has become law before Jan 1, 2027, then the market resolves to Yes.
An example of this is S.Amdt. 2229 to S. 1582 — “Credit Card Competition Act of 2025.”

The bill must pass the full chamber (not just committee) for House or Senate passage. For ""become law"" markets, the bill must be signed by the President or become law through veto override. Presidential pocket vetoes that expire resolve to No. Joint resolutions are treated as bills. Treaties require two-thirds Senate approval for passage. The market resolves based on the first occurrence of the specified milestone.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-03-21T22:51:54.545388Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://congress.gov'}], 'tags': ['Congress'], 'ticker': 'KXBILLS', 'title': 'Bills become law this year?'}"
kalshi,KXBILLS,Bills become law this year?,KXBILLS-AIO,"Will legislation that subjects covered AI-chip exports to mandatory congressional review with a statutory blocking period become law before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If legislation that subjects covered AI-chip exports to mandatory congressional review with a statutory blocking period has become law before Jan 1, 2027, then the market resolves to Yes.
An example of this is H.R. 6875 (119th) — “AI OVERWATCH Act.”

The bill must pass the full chamber (not just committee) for House or Senate passage. For ""become law"" markets, the bill must be signed by the President or become law through veto override. Presidential pocket vetoes that expire resolve to No. Joint resolutions are treated as bills. Treaties require two-thirds Senate approval for passage. The market resolves based on the first occurrence of the specified milestone.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-03-21T22:51:54.545388Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://congress.gov'}], 'tags': ['Congress'], 'ticker': 'KXBILLS', 'title': 'Bills become law this year?'}"
kalshi,KXSCOTUSCERT3RD,3rd Amendment,KXSCOTUSCERT3RD-29JAN-3RD,What cases will the Supreme Court agree to hear before Jan 2029?,active,2029-01-20T15:00:00Z,"If the Supreme Court grants a writ of certiorari to any 3rd Amendment case before Jan 20, 2029, then the market resolves to Yes.
The case must meet the following requirements: (1) The petition for certiorari explicitly raises a claim or question under the Third Amendment to the United States Constitution as a question presented; OR (2) The lower court decision being appealed explicitly addressed a Third Amendment claim on the merits; OR (3) The Supreme Court's order granting certiorari explicitly identifies a Third Amendment issue as a question for review. For the avoidance of doubt:  A case where the Third Amendment is mentioned only in passing, in dicta, or as part of a general constitutional analysis without being a distinct claim SHALL NOT satisfy the Payout Criterion A case where the Third Amendment is raised only in amicus briefs but not by the parties SHALL NOT satisfy the Payout Criterion. Examples that WOULD resolve to Yes: the Court grants cert in a case where a homeowner challenges military housing requirements under the Third Amendment; the Court grants cert in a case where the question presented is ""Whether police officers qualify as 'soldiers' under the Third Amendment”; the Court grants cert where a lower court ruled on the scope of Third Amendment protections and that ruling is being appealed.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/SCOTUSCERT.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/SCOTUSCERT.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'Supreme Court', 'url': 'https://www.supremecourt.gov'}], 'tags': ['SCOTUS & courts'], 'ticker': 'KXSCOTUSCERT3RD', 'title': '3rd Amendment'}"
kalshi,KXEXPELL,Expelled MOC this year?,KXEXPELL-27,Will any member of Congress be expelled before 2027?,active,2027-01-01T15:00:00Z,"If any Member of Congress is expelled before Jan 1, 2027, then the market resolves to Yes.
","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/EXPELL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/EXPELL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'CBS', 'url': 'https://www.cbsnews.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com/'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'Politico', 'url': 'https://www.politico.com/'}, {'name': 'Reuters', 'url': 'https://www.reuters.com/'}, {'name': 'Semafor', 'url': 'https://www.semafor.com/'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}], 'tags': ['Congress'], 'ticker': 'KXEXPELL', 'title': 'Expelled MOC this year?'}"
kalshi,KXBTCRESERVE,Bitcoin Reserve,KXBTCRESERVE-27-JAN01,"Will Trump create a National Bitcoin Reserve before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If Donald Trump has issued an executive order or his Administration takes an executive action (including signing a bill into law) creating a “Strategic Bitcoin Reserve,” “National Bitcoin Reserve,” or any other formal government-held stockpile of Bitcoin after Issuance and before Jan 1, 2027,  then the market resolves to Yes.
For example, if the U.S. government established a program or body that is equivalent to the Strategic Petroleum Reserve for Bitcoin, or the United States Bullion Depository for Bitcoin, or if Bitcoin was held in the reserves of the U.S. Department of the Treasury like its foreign exchange and SDR holdings, then the Payout Criterion would be fulfilled. This would not include merely Bitcoin confiscated pursuant to criminal or civil enforcement proceedings.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BTCRESERVE.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BTCRESERVE.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-03-20T21:56:32.038207Z', 'settlement_sources': [{'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'White House', 'url': 'https://whitehouse.gov/'}], 'tags': ['BTC', 'Trump'], 'ticker': 'KXBTCRESERVE', 'title': 'Bitcoin Reserve'}"
kalshi,KXCENSUREFINE,Will Randy Fine be censured?,KXCENSUREFINE-26APR,Will Congress censures Randy Fine before Apr 2026?,active,2026-04-01T03:59:00Z,"If Congress censures Randy Fine before Apr 1, 2026, then the market resolves to Yes.
","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/CONGRESSACTION.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/CONGRESSACTION.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'United States Congress', 'url': 'https://www.congress.gov/'}], 'tags': None, 'ticker': 'KXCENSUREFINE', 'title': 'Will Randy Fine be censured?'}"
kalshi,KXLEAVEPOWELLGOV,jerome powell leave as Fed governor,KXLEAVEPOWELLGOV-26AUG01-27,"Will Jerome Powell leave Member of the Board of Governors of the Federal Reserve System before Jan 1, 2027?",active,2027-01-01T04:59:00Z,"If Jerome Powell has either officially announced their intention to leave as member of the Board of Governors of the Federal Reserve System or has actually left as member of the Board of Governors of the Federal Reserve System before Jan 1, 2027, then the market resolves to Yes.
The market resolves to Yes upon either an official announcement of departure or actual departure from office. An announcement must be made by the person themselves, their authorized representative, or the governing body of the office and reported by at least one Source Agency. Announcements of leaving more than one year from the statement do not resolve the market to Yes. Leaving office includes resignation, termination, removal, impeachment and removal, recall, or term expiration without renewal. Temporary absences such as medical leave, suspension with possibility of return, or delegation of duties while retaining office do NOT qualify. Death does NOT satisfy the Payout Criterion. Forced departures satisfy the criterion even without prior announcement.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/LEAVEOFFICE.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/LEAVEOFFICE.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg News', 'url': 'https://www.bloomberg.com/news'}, {'name': 'CBS', 'url': 'https://www.cbsnews.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com/'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'office or organization where  holds ', 'url': 'https://kalshi.com/'}, {'name': 'official government websites relevant to ', 'url': 'https://kalshi.com/'}, {'name': 'Politico', 'url': 'https://www.politico.com'}, {'name': 'Reuters', 'url': 'https://www.reuters.com'}, {'name': 'Semafor', 'url': 'https://www.semafor.com/'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}], 'tags': ['International'], 'ticker': 'KXLEAVEPOWELLGOV', 'title': 'jerome powell leave as Fed governor'}"
kalshi,KXLEAVEPOWELLGOV,jerome powell leave as Fed governor,KXLEAVEPOWELLGOV-26AUG01-JUN,"Will Jerome Powell leave Member of the Board of Governors of the Federal Reserve System before Jun 1, 2026?",active,2026-06-01T03:59:00Z,"If Jerome Powell has either officially announced their intention to leave as member of the Board of Governors of the Federal Reserve System or has actually left as member of the Board of Governors of the Federal Reserve System before Jun 1, 2026, then the market resolves to Yes.
The market resolves to Yes upon either an official announcement of departure or actual departure from office. An announcement must be made by the person themselves, their authorized representative, or the governing body of the office and reported by at least one Source Agency. Announcements of leaving more than one year from the statement do not resolve the market to Yes. Leaving office includes resignation, termination, removal, impeachment and removal, recall, or term expiration without renewal. Temporary absences such as medical leave, suspension with possibility of return, or delegation of duties while retaining office do NOT qualify. Death does NOT satisfy the Payout Criterion. Forced departures satisfy the criterion even without prior announcement.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/LEAVEOFFICE.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/LEAVEOFFICE.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg News', 'url': 'https://www.bloomberg.com/news'}, {'name': 'CBS', 'url': 'https://www.cbsnews.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com/'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'office or organization where  holds ', 'url': 'https://kalshi.com/'}, {'name': 'official government websites relevant to ', 'url': 'https://kalshi.com/'}, {'name': 'Politico', 'url': 'https://www.politico.com'}, {'name': 'Reuters', 'url': 'https://www.reuters.com'}, {'name': 'Semafor', 'url': 'https://www.semafor.com/'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}], 'tags': ['International'], 'ticker': 'KXLEAVEPOWELLGOV', 'title': 'jerome powell leave as Fed governor'}"
kalshi,KXLEAVEPOWELLGOV,jerome powell leave as Fed governor,KXLEAVEPOWELLGOV-26AUG01,"Will Jerome Powell leave Member of the Board of Governors of the Federal Reserve System before Aug 1, 2026?",active,2026-08-01T03:59:00Z,"If Jerome Powell has either officially announced their intention to leave as member of the Board of Governors of the Federal Reserve System or has actually left as member of the Board of Governors of the Federal Reserve System before Aug 1, 2026, then the market resolves to Yes.
The market resolves to Yes upon either an official announcement of departure or actual departure from office. An announcement must be made by the person themselves, their authorized representative, or the governing body of the office and reported by at least one Source Agency. Announcements of leaving more than one year from the statement do not resolve the market to Yes. Leaving office includes resignation, termination, removal, impeachment and removal, recall, or term expiration without renewal. Temporary absences such as medical leave, suspension with possibility of return, or delegation of duties while retaining office do NOT qualify. Death does NOT satisfy the Payout Criterion. Forced departures satisfy the criterion even without prior announcement.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/LEAVEOFFICE.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/LEAVEOFFICE.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg News', 'url': 'https://www.bloomberg.com/news'}, {'name': 'CBS', 'url': 'https://www.cbsnews.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com/'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'office or organization where  holds ', 'url': 'https://kalshi.com/'}, {'name': 'official government websites relevant to ', 'url': 'https://kalshi.com/'}, {'name': 'Politico', 'url': 'https://www.politico.com'}, {'name': 'Reuters', 'url': 'https://www.reuters.com'}, {'name': 'Semafor', 'url': 'https://www.semafor.com/'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}], 'tags': ['International'], 'ticker': 'KXLEAVEPOWELLGOV', 'title': 'jerome powell leave as Fed governor'}"
